tag,step,wall_time,value
action/longitudinal_min,322,1786568221.712437,-0.9945935606956482
action/longitudinal_min,418,1786568232.672343,-0.9922792911529541
action/longitudinal_min,499,1786568245.131264,-0.9896940588951111
action/longitudinal_min,732,1786568269.000123,-0.9986715912818909
action/longitudinal_min,766,1786568272.664066,-0.9674944281578064
action/longitudinal_min,818,1786568280.491850,-0.9606167078018188
action/longitudinal_min,934,1786568292.938661,-0.9925804734230042
action/longitudinal_min,981,1786568299.523663,-0.9875931739807129
action/longitudinal_min,1064,1786568307.438596,-0.9968108534812927
action/longitudinal_min,1114,1786568313.759717,-0.9854379892349243
action/longitudinal_min,1152,1786568323.223602,-0.8951859474182129
action/longitudinal_min,1251,1786568341.956465,-0.9889791011810303
action/longitudinal_min,1466,1786568367.413730,-0.9898962378501892
action/longitudinal_min,1575,1786568388.210921,-0.982409656047821
action/longitudinal_min,1654,1786568403.774056,-0.9642035365104675
action/longitudinal_min,1765,1786568427.703524,-0.9929081797599792
action/longitudinal_min,1807,1786568432.913555,-0.8729068040847778
action/longitudinal_min,1939,1786568454.672062,-0.8782865405082703
action/longitudinal_min,1964,1786568457.988364,-0.7480894923210144
action/longitudinal_min,2038,1786568468.681179,-0.9994305372238159
action/longitudinal_min,2091,1786568475.073069,-0.824339747428894
action/longitudinal_min,2152,1786568485.553441,-0.9760738611221313
action/longitudinal_min,2210,1786568495.187980,-0.9852207899093628
action/longitudinal_min,2251,1786568501.231062,-0.9617311954498291
action/longitudinal_min,3157,1786568620.311937,-0.9993410110473633
action/longitudinal_min,3836,1786568696.447041,-0.9885988235473633
action/longitudinal_min,4004,1786568715.902351,-0.9998117089271545
action/longitudinal_min,5204,1786568867.490988,-0.9998404383659363
action/longitudinal_min,6404,1786569026.678014,-0.9995294809341431
action/longitudinal_min,7604,1786569177.873665,-0.9806354641914368
action/longitudinal_min,7726,1786569188.660378,-0.9992475509643555
action/longitudinal_min,8926,1786569317.266025,-0.9076201915740967
action/longitudinal_min,9280,1786569371.308980,-0.9897800087928772
action/longitudinal_min,9469,1786569394.693295,-0.7316970825195312
action/longitudinal_min,9553,1786569405.805357,-0.9638861417770386
action/longitudinal_min,10366,1786569497.348454,-0.9899095892906189
action/longitudinal_min,10484,1786569510.055342,-0.8254414796829224
action/longitudinal_min,10906,1786569564.480265,-0.9458005428314209
action/longitudinal_min,11348,1786569621.423435,-0.9999949336051941
action/longitudinal_min,11686,1786569664.834585,-0.6182959675788879
action/longitudinal_min,12346,1786569756.926037,-0.9089115858078003
action/longitudinal_min,13002,1786569859.302541,-0.9999157190322876
action/longitudinal_min,13762,1786569996.980618,-0.9996049404144287
action/longitudinal_min,14054,1786570031.657693,-0.76621413230896
action/longitudinal_min,14437,1786570080.360059,-0.9933910369873047
action/longitudinal_min,14901,1786570138.467749,-0.9999641180038452
action/longitudinal_min,15338,1786570201.325808,-0.9999847412109375
action/longitudinal_min,15883,1786570267.652794,-0.7735595703125
action/longitudinal_min,16552,1786570343.352763,-0.988304078578949
action/longitudinal_min,16699,1786570365.984799,-0.9650805592536926
action/longitudinal_min,16715,1786570370.077465,0.02008751966059208
action/longitudinal_min,17716,1786570485.771261,-0.9999803900718689
action/longitudinal_min,17866,1786570503.878833,-0.8597933053970337
action/longitudinal_min,18230,1786570558.464825,-0.5860939025878906
action/longitudinal_min,18490,1786570593.604781,-0.755561113357544
action/longitudinal_min,19082,1786570661.065990,-0.9986051321029663
action/longitudinal_min,20000,1786570788.967370,-0.9894107580184937
action/longitudinal_std,132,1786568196.499079,0.5636465549468994
action/longitudinal_std,223,1786568210.882856,0.5780896544456482
action/longitudinal_std,322,1786568221.712414,0.5743813514709473
action/longitudinal_std,418,1786568232.672335,0.5702384114265442
action/longitudinal_std,499,1786568245.131257,0.5884701013565063
action/longitudinal_std,732,1786568269.000100,0.6010980606079102
action/longitudinal_std,766,1786568272.664056,0.5694575905799866
action/longitudinal_std,818,1786568280.491841,0.5935502648353577
action/longitudinal_std,934,1786568292.938638,0.5808387398719788
action/longitudinal_std,981,1786568299.523607,0.6451234817504883
action/longitudinal_std,1064,1786568307.438584,0.562455415725708
action/longitudinal_std,1114,1786568313.759707,0.613512396812439
action/longitudinal_std,1152,1786568323.223466,0.5104411244392395
action/longitudinal_std,1251,1786568341.956454,0.6096174716949463
action/longitudinal_std,1466,1786568367.413707,0.5864077806472778
action/longitudinal_std,1575,1786568388.210913,0.6233648657798767
