tag,step,wall_time,value
action/longitudinal_mean,2001,1786561819.188733,0.9352851510047913
action/longitudinal_mean,2011,1786561820.899683,0.9699954986572266
action/longitudinal_mean,2023,1786561822.598996,0.9243773818016052
action/longitudinal_mean,2037,1786561824.534459,0.9378119707107544
action/longitudinal_mean,2051,1786561826.536169,0.9614599943161011
action/longitudinal_mean,2067,1786561829.085206,0.942359209060669
action/longitudinal_mean,2081,1786561831.214461,0.9441184997558594
action/longitudinal_mean,2098,1786561835.607061,0.9598479270935059
action/longitudinal_mean,2114,1786561839.946360,0.9679921865463257
action/longitudinal_mean,2130,1786561845.233252,0.9518779516220093
action/longitudinal_mean,2144,1786561847.309143,0.9807577133178711
action/longitudinal_mean,2169,1786561851.792643,0.9241044521331787
action/longitudinal_mean,2183,1786561854.019160,0.949299156665802
action/longitudinal_mean,2195,1786561857.448252,0.9490684866905212
action/longitudinal_mean,2212,1786561860.164296,0.9377191066741943
action/longitudinal_mean,2880,1786561933.730730,0.456072062253952
action/longitudinal_mean,2987,1786561950.538055,0.740378201007843
action/longitudinal_mean,3253,1786561984.678013,0.3278370201587677
action/longitudinal_mean,4196,1786562104.135227,0.9109883904457092
action/longitudinal_mean,5022,1786562206.708265,0.9348215460777283
action/longitudinal_mean,5764,1786562293.032050,0.9501255750656128
action/longitudinal_mean,5937,1786562317.445830,0.9077742695808411
action/longitudinal_mean,6721,1786562404.455267,0.6812833547592163
action/longitudinal_mean,7562,1786562520.951637,0.915774941444397
action/longitudinal_mean,8170,1786562592.683988,0.8630642294883728
action/longitudinal_mean,9370,1786562733.996788,0.9572023749351501
action/longitudinal_mean,9696,1786562780.704066,0.6641238331794739
action/longitudinal_mean,10083,1786562826.022141,0.7142974138259888
action/longitudinal_mean,10196,1786562838.254572,0.9542876482009888
action/longitudinal_mean,10894,1786562928.997686,0.9539735317230225
action/longitudinal_mean,11547,1786563041.055705,0.8434741497039795
action/longitudinal_mean,12152,1786563128.568796,0.6888743042945862
action/longitudinal_mean,13097,1786563238.521253,0.7252699732780457
action/longitudinal_mean,14102,1786563360.153069,0.9233370423316956
action/longitudinal_mean,14949,1786563461.333698,0.6716433763504028
action/longitudinal_mean,16149,1786563611.422914,0.6648841500282288
action/longitudinal_mean,16427,1786563641.986214,0.752349853515625
action/longitudinal_mean,16637,1786563667.697733,0.8999327421188354
action/longitudinal_mean,17388,1786563759.671230,0.8182858824729919
action/longitudinal_mean,18588,1786563889.243481,0.6787639260292053
action/longitudinal_mean,18764,1786563921.782346,0.9532099366188049
action/longitudinal_mean,18853,1786563932.214960,0.1798558384180069
action/longitudinal_mean,19217,1786563986.352432,0.893561065196991
action/longitudinal_mean,19544,1786564028.375509,0.7439509630203247
action/longitudinal_mean,20000,1786564075.851977,0.9542630910873413
action/longitudinal_min,132,1786561551.822181,-0.9765718579292297
action/longitudinal_min,223,1786561565.886615,-0.9687878489494324
action/longitudinal_min,322,1786561576.429910,-0.9945935606956482
action/longitudinal_min,418,1786561587.056502,-0.9922792911529541
action/longitudinal_min,499,1786561599.216567,-0.9896940588951111
action/longitudinal_min,732,1786561622.569789,-0.9986715912818909
action/longitudinal_min,766,1786561626.173322,-0.9674944281578064
action/longitudinal_min,818,1786561633.823653,-0.9606167078018188
action/longitudinal_min,934,1786561645.983355,-0.9925804734230042
action/longitudinal_min,981,1786561652.343372,-0.9875931739807129
action/longitudinal_min,1064,1786561660.111138,-0.9968108534812927
action/longitudinal_min,1114,1786561666.312019,-0.9854379892349243
action/longitudinal_min,1152,1786561675.677487,-0.8951859474182129
action/longitudinal_min,1251,1786561694.203330,-0.9889791011810303
action/longitudinal_min,1466,1786561719.194632,-0.9898962378501892
action/longitudinal_min,1564,1786561738.893840,-0.931780219078064
action/longitudinal_min,1608,1786561748.235646,-0.38289985060691833
action/longitudinal_min,1637,1786561755.517796,-0.047867320477962494
action/longitudinal_min,1660,1786561759.743088,0.3777741491794586
action/longitudinal_min,1681,1786561764.276940,0.5342465043067932
action/longitudinal_min,1701,1786561768.004274,0.6063896417617798
action/longitudinal_min,1720,1786561770.906876,0.8206943273544312
action/longitudinal_min,1740,1786561773.498609,0.7874517440795898
action/longitudinal_min,1759,1786561777.796967,0.7093266844749451
action/longitudinal_min,1778,1786561782.171234,0.7959040999412537
action/longitudinal_min,1790,1786561784.121208,0.8160342574119568
action/longitudinal_min,1809,1786561788.255439,0.7876672148704529
action/longitudinal_min,1829,1786561791.322392,0.7454915046691895
action/longitudinal_min,1852,1786561793.913613,0.3983846604824066
action/longitudinal_min,1913,1786561802.301989,0.10671962052583694
action/longitudinal_min,1933,1786561804.925875,0.7226258516311646
action/longitudinal_min,1946,1786561808.362792,0.7989327311515808
action/longitudinal_min,1958,1786561809.678472,0.8539109826087952
action/longitudinal_min,1970,1786561812.663306,0.7836013436317444
action/longitudinal_min,1986,1786561816.776048,0.8154534101486206
action/longitudinal_min,2001,1786561819.188833,0.8029364347457886
action/longitudinal_min,2011,1786561820.899729,0.8275254964828491
action/longitudinal_min,2023,1786561822.599055,0.7597695589065552
action/longitudinal_min,2037,1786561824.534479,0.8434826731681824
action/longitudinal_min,2051,1786561826.536216,0.8014662861824036
action/longitudinal_min,2067,1786561829.085252,0.7563410997390747
action/longitudinal_min,2081,1786561831.214504,0.6877923607826233
action/longitudinal_min,2098,1786561835.607086,0.8560337424278259
action/longitudinal_min,2114,1786561839.946419,0.8084821701049805
action/longitudinal_min,2130,1786561845.233314,0.8162933588027954
action/longitudinal_min,2144,1786561847.309221,0.9114356637001038
action/longitudinal_min,2169,1786561851.792665,0.7623699903488159
action/longitudinal_min,2183,1786561854.019184,0.8607407808303833
action/longitudinal_min,2195,1786561857.448274,0.8529974222183228
action/longitudinal_min,2212,1786561860.164316,0.8069694638252258
action/longitudinal_min,2880,1786561933.730753,-0.7319505214691162
action/longitudinal_min,2987,1786561950.538078,0.32655438780784607
action/longitudinal_min,3253,1786561984.678055,-0.7686540484428406
action/longitudinal_min,4196,1786562104.135252,-0.835912823677063
action/longitudinal_min,5022,1786562206.708290,-0.8710436820983887
action/longitudinal_min,5764,1786562293.032089,0.3820022940635681
action/longitudinal_min,5937,1786562317.445863,-0.06960726529359818
action/longitudinal_min,6721,1786562404.455292,-0.5862754583358765
action/longitudinal_min,7562,1786562520.951667,-0.49806278944015503
action/longitudinal_min,8170,1786562592.684014,-0.27367499470710754
action/longitudinal_min,9370,1786562733.996813,0.6732618808746338
action/longitudinal_min,9696,1786562780.704131,-0.4848628640174866
action/longitudinal_min,10083,1786562826.022174,-0.5664359927177429
action/longitudinal_min,10196,1786562838.254597,0.7535961270332336
action/longitudinal_min,10894,1786562928.997723,0.5487312078475952
action/longitudinal_min,11547,1786563041.055728,-0.49182549118995667
action/longitudinal_min,12152,1786563128.568830,-0.8694634437561035
action/longitudinal_min,13097,1786563238.521277,-0.7382572889328003
action/longitudinal_min,14102,1786563360.153094,-0.5346437096595764
action/longitudinal_min,14949,1786563461.333721,-1.0
action/longitudinal_min,16149,1786563611.422981,-1.0
action/longitudinal_min,16427,1786563641.986238,-0.8908132910728455
action/longitudinal_min,16637,1786563667.697765,0.14061732590198517
action/longitudinal_min,17388,1786563759.671268,-1.0
action/longitudinal_min,18588,1786563889.243514,-1.0
action/longitudinal_min,18764,1786563921.782367,0.7084795236587524
action/longitudinal_min,18853,1786563932.214981,-0.7406912446022034
action/longitudinal_min,19217,1786563986.352455,-0.26321569085121155
action/longitudinal_min,19544,1786564028.375539,-1.0
action/longitudinal_min,20000,1786564075.852021,0.30918172001838684
action/longitudinal_std,132,1786561551.822173,0.5636465549468994
action/longitudinal_std,223,1786561565.886588,0.5780896544456482
action/longitudinal_std,322,1786561576.429902,0.5743813514709473
action/longitudinal_std,418,1786561587.056479,0.5702384114265442
action/longitudinal_std,499,1786561599.216544,0.5884701013565063
action/longitudinal_std,732,1786561622.569779,0.6010980606079102
action/longitudinal_std,766,1786561626.173304,0.5694575905799866
action/longitudinal_std,818,1786561633.823458,0.5935502648353577
action/longitudinal_std,934,1786561645.983329,0.5808387398719788
action/longitudinal_std,981,1786561652.343302,0.6451234817504883
action/longitudinal_std,1064,1786561660.111130,0.562455415725708
action/longitudinal_std,1114,1786561666.312012,0.613512396812439
action/longitudinal_std,1152,1786561675.677456,0.5104411244392395
action/longitudinal_std,1251,1786561694.203322,0.6096174716949463
action/longitudinal_std,1466,1786561719.194502,0.5864077806472778
action/longitudinal_std,1564,1786561738.893833,0.3480191230773926
action/longitudinal_std,1608,1786561748.235548,0.1230529397726059
action/longitudinal_std,1637,1786561755.517788,0.11683131009340286
action/longitudinal_std,1660,1786561759.743079,0.1331789791584015
action/longitudinal_std,1681,1786561764.276932,0.10380800068378448
action/longitudinal_std,1701,1786561768.004241,0.10293066501617432
action/longitudinal_std,1720,1786561770.906830,0.06574001908302307
action/longitudinal_std,1740,1786561773.498601,0.07845661044120789
action/longitudinal_std,1759,1786561777.796933,0.07627782970666885
action/longitudinal_std,1778,1786561782.171126,0.06076996028423309
action/longitudinal_std,1790,1786561784.121177,0.06564213335514069
action/longitudinal_std,1809,1786561788.255406,0.0649062842130661
action/longitudinal_std,1829,1786561791.322382,0.0771932527422905
action/longitudinal_std,1852,1786561793.913604,0.15650728344917297
action/longitudinal_std,1913,1786561802.301978,0.2271021455526352
action/longitudinal_std,1933,1786561804.925838,0.08734789490699768
action/longitudinal_std,1946,1786561808.362713,0.06797587126493454
action/longitudinal_std,1958,1786561809.678440,0.05767854303121567
action/longitudinal_std,1970,1786561812.663270,0.07209917902946472
action/longitudinal_std,1986,1786561816.776038,0.06052764132618904
action/longitudinal_std,2001,1786561819.188796,0.07828851789236069
action/longitudinal_std,2011,1786561820.899695,0.050034064799547195
action/longitudinal_std,2023,1786561822.599008,0.08432873338460922
action/longitudinal_std,2037,1786561824.534471,0.04973125085234642
action/longitudinal_std,2051,1786561826.536181,0.0680246353149414
action/longitudinal_std,2067,1786561829.085219,0.07548630982637405
action/longitudinal_std,2081,1786561831.214473,0.08758720755577087
action/longitudinal_std,2098,1786561835.607076,0.04899498075246811
action/longitudinal_std,2114,1786561839.946390,0.05489116907119751
action/longitudinal_std,2130,1786561845.233283,0.05648428201675415
action/longitudinal_std,2144,1786561847.309174,0.02892586961388588
action/longitudinal_std,2169,1786561851.792657,0.07266196608543396
action/longitudinal_std,2183,1786561854.019176,0.050049252808094025
action/longitudinal_std,2195,1786561857.448265,0.0504896305501461
action/longitudinal_std,2212,1786561860.164309,0.06208903715014458
action/longitudinal_std,2880,1786561933.730745,0.2702929675579071
action/longitudinal_std,2987,1786561950.538069,0.12820914387702942
action/longitudinal_std,3253,1786561984.678042,0.4205067455768585
action/longitudinal_std,4196,1786562104.135243,0.2274877429008484
action/longitudinal_std,5022,1786562206.708281,0.16328611969947815
action/longitudinal_std,5764,1786562293.032078,0.08095527440309525
action/longitudinal_std,5937,1786562317.445853,0.14836357533931732
action/longitudinal_std,6721,1786562404.455283,0.43082499504089355
action/longitudinal_std,7562,1786562520.951658,0.15235179662704468
action/longitudinal_std,8170,1786562592.684005,0.21659472584724426
action/longitudinal_std,9370,1786562733.996805,0.059992361813783646
action/longitudinal_std,9696,1786562780.704104,0.37192586064338684
action/longitudinal_std,10083,1786562826.022162,0.4211446940898895
action/longitudinal_std,10196,1786562838.254588,0.06276177614927292
action/longitudinal_std,10894,1786562928.997710,0.06822723895311356
action/longitudinal_std,11547,1786563041.055720,0.23259375989437103
action/longitudinal_std,12152,1786563128.568817,0.5267965793609619
action/longitudinal_std,13097,1786563238.521268,0.38899001479148865
action/longitudinal_std,14102,1786563360.153086,0.1687566339969635
action/longitudinal_std,14949,1786563461.333713,0.5347566604614258
action/longitudinal_std,16149,1786563611.422955,0.5869358777999878
action/longitudinal_std,16427,1786563641.986229,0.4678492546081543
action/longitudinal_std,16637,1786563667.697756,0.14823997020721436
action/longitudinal_std,17388,1786563759.671258,0.38734498620033264
action/longitudinal_std,18588,1786563889.243505,0.5782110095024109
action/longitudinal_std,18764,1786563921.782359,0.062084559351205826
action/longitudinal_std,18853,1786563932.214973,0.6814502477645874
action/longitudinal_std,19217,1786563986.352448,0.18566930294036865
action/longitudinal_std,19544,1786564028.375531,0.5157764554023743
action/longitudinal_std,20000,1786564075.852010,0.07376088201999664
action/steer_max,132,1786561551.822218,0.9976940155029297
action/steer_max,223,1786561565.886723,0.9806900024414062
action/steer_max,322,1786561576.429991,0.9985559582710266
action/steer_max,418,1786561587.056608,0.9746975302696228
action/steer_max,499,1786561599.216720,0.9476373791694641
action/steer_max,732,1786561622.569823,0.9960455894470215
action/steer_max,766,1786561626.173437,0.9651477932929993
action/steer_max,818,1786561633.823872,0.9967097640037537
action/steer_max,934,1786561645.983465,0.9781761765480042
action/steer_max,981,1786561652.343677,0.9963979125022888
action/steer_max,1064,1786561660.111332,0.9790501594543457
action/steer_max,1114,1786561666.312199,0.974869966506958
action/steer_max,1152,1786561675.677807,0.9603180885314941
action/steer_max,1251,1786561694.203365,0.9495745301246643
action/steer_max,1466,1786561719.194775,0.9999280571937561
action/steer_max,1564,1786561738.893988,0.9428711533546448
action/steer_max,1608,1786561748.235795,-0.4021521806716919
action/steer_max,1637,1786561755.517915,-0.6922237873077393
action/steer_max,1660,1786561759.743229,-0.7336435317993164
action/steer_max,1681,1786561764.277001,-0.7869168519973755
action/steer_max,1701,1786561768.004420,-0.9041481614112854
action/steer_max,1720,1786561770.907243,-0.7592369318008423
action/steer_max,1740,1786561773.498719,-0.8312355875968933
action/steer_max,1759,1786561777.797353,-0.7985042929649353
action/steer_max,1778,1786561782.171410,-0.7533999681472778
action/steer_max,1790,1786561784.121355,-0.8228490352630615
action/steer_max,1809,1786561788.255577,-0.8459779620170593
action/steer_max,1829,1786561791.322427,-0.7819041609764099
action/steer_max,1852,1786561793.913783,-0.39271366596221924
action/steer_max,1913,1786561802.302085,0.39539390802383423
action/steer_max,1933,1786561804.926047,0.6042917370796204
action/steer_max,1946,1786561808.362934,0.7672334313392639
action/steer_max,1958,1786561809.678614,0.8736869096755981
action/steer_max,1970,1786561812.663530,0.8221170902252197
action/steer_max,1986,1786561816.776293,0.8790426254272461
action/steer_max,2001,1786561819.188972,0.8839101195335388
action/steer_max,2011,1786561820.899868,0.9021214246749878
action/steer_max,2023,1786561822.599251,0.8672372102737427
action/steer_max,2037,1786561824.534738,0.882030189037323
action/steer_max,2051,1786561826.536354,0.9008165597915649
action/steer_max,2067,1786561829.085402,0.8847741484642029
action/steer_max,2081,1786561831.214644,0.7987812161445618
action/steer_max,2098,1786561835.607228,0.672528088092804
action/steer_max,2114,1786561839.946555,0.8597609400749207
action/steer_max,2130,1786561845.233448,0.9333359003067017
action/steer_max,2144,1786561847.309347,0.9195543527603149
action/steer_max,2169,1786561851.792699,0.6275084018707275
action/steer_max,2183,1786561854.019331,0.943152904510498
action/steer_max,2195,1786561857.448416,0.7105963826179504
action/steer_max,2212,1786561860.164456,0.8222095966339111
action/steer_max,2880,1786561933.730788,0.6269423365592957
action/steer_max,2987,1786561950.538112,0.5323828458786011
action/steer_max,3253,1786561984.678112,0.9059650301933289
action/steer_max,4196,1786562104.135286,1.0
action/steer_max,5022,1786562206.708324,0.5110905766487122
action/steer_max,5764,1786562293.032134,0.8515914082527161
action/steer_max,5937,1786562317.445898,0.9769054055213928
action/steer_max,6721,1786562404.455326,1.0
action/steer_max,7562,1786562520.951703,0.9904099106788635
action/steer_max,8170,1786562592.684051,0.3177163302898407
action/steer_max,9370,1786562733.996847,0.42887964844703674
action/steer_max,9696,1786562780.704242,0.8804640769958496
action/steer_max,10083,1786562826.022221,0.7170352935791016
action/steer_max,10196,1786562838.254632,0.2823374569416046
action/steer_max,10894,1786562928.997777,0.32296499609947205
action/steer_max,11547,1786563041.055762,0.5197699069976807
action/steer_max,12152,1786563128.568881,1.0
action/steer_max,13097,1786563238.529876,0.4336419999599457
action/steer_max,14102,1786563360.153136,0.8269991278648376
action/steer_max,14949,1786563461.333764,0.9357471466064453
action/steer_max,16149,1786563611.423097,0.4515529274940491
action/steer_max,16427,1786563641.986273,0.6204878091812134
action/steer_max,16637,1786563667.697800,0.417582631111145
action/steer_max,17388,1786563759.671304,0.5520563125610352
action/steer_max,18588,1786563889.243549,0.7942379713058472
action/steer_max,18764,1786563921.782401,0.3795161545276642
action/steer_max,18853,1786563932.215020,0.3179321885108948
action/steer_max,19217,1786563986.352490,0.4958663284778595
action/steer_max,19544,1786564028.375572,0.47862276434898376
action/steer_max,20000,1786564075.852064,0.3785587251186371
action/steer_mean,132,1786561551.822196,-0.03458955138921738
action/steer_mean,223,1786561565.886660,-0.05053376033902168
action/steer_mean,322,1786561576.429925,0.07471498847007751
action/steer_mean,418,1786561587.056545,-0.09568190574645996
action/steer_mean,499,1786561599.216610,-0.005513572599738836
action/steer_mean,732,1786561622.569803,0.04066001623868942
action/steer_mean,766,1786561626.173339,0.24200807511806488
action/steer_mean,818,1786561633.823804,0.046818409115076065
action/steer_mean,934,1786561645.983400,-0.019311105832457542
action/steer_mean,981,1786561652.343496,0.052825141698122025
action/steer_mean,1064,1786561660.111188,-0.10595360398292542
action/steer_mean,1114,1786561666.312084,0.034414175897836685
action/steer_mean,1152,1786561675.677532,0.15049022436141968
action/steer_mean,1251,1786561694.203344,-0.017474541440606117
action/steer_mean,1466,1786561719.194693,-0.018340613692998886
action/steer_mean,1564,1786561738.893854,-0.130442813038826
action/steer_mean,1608,1786561748.235710,-0.6345227956771851
action/steer_mean,1637,1786561755.517833,-0.8488141298294067
action/steer_mean,1660,1786561759.743147,-0.91791170835495
action/steer_mean,1681,1786561764.276954,-0.9521716833114624
action/steer_mean,1701,1786561768.004333,-0.9669489860534668
action/steer_mean,1720,1786561770.906965,-0.9498725533485413
action/steer_mean,1740,1786561773.498623,-0.9454562067985535
action/steer_mean,1759,1786561777.797155,-0.958652913570404
action/steer_mean,1778,1786561782.171320,-0.9636300802230835
action/steer_mean,1790,1786561784.121265,-0.953307569026947
action/steer_mean,1809,1786561788.255494,-0.9663414359092712
action/steer_mean,1829,1786561791.322406,-0.9489011764526367
action/steer_mean,1852,1786561793.913692,-0.7919531464576721
action/steer_mean,1913,1786561802.302003,0.04196900501847267
action/steer_mean,1933,1786561804.925944,0.28808584809303284
action/steer_mean,1946,1786561808.362850,0.5846522450447083
action/steer_mean,1958,1786561809.678530,0.7176589965820312
action/steer_mean,1970,1786561812.663371,0.6646422743797302
action/steer_mean,1986,1786561816.776257,0.6450880765914917
action/steer_mean,2001,1786561819.188891,0.7001528143882751
action/steer_mean,2011,1786561820.899783,0.8001023530960083
action/steer_mean,2023,1786561822.599165,0.7307693958282471
action/steer_mean,2037,1786561824.534703,0.7490477561950684
action/steer_mean,2051,1786561826.536271,0.7417006492614746
action/steer_mean,2067,1786561829.085313,0.6221083998680115
action/steer_mean,2081,1786561831.214559,0.5234976410865784
action/steer_mean,2098,1786561835.607130,0.4757654666900635
action/steer_mean,2114,1786561839.946476,0.608830451965332
action/steer_mean,2130,1786561845.233367,0.7429714202880859
action/steer_mean,2144,1786561847.309258,0.726744532585144
action/steer_mean,2169,1786561851.792679,0.1995665580034256
action/steer_mean,2183,1786561854.019244,0.7479493021965027
action/steer_mean,2195,1786561857.448333,0.5450026392936707
action/steer_mean,2212,1786561860.164372,0.43814417719841003
action/steer_mean,2880,1786561933.730768,0.006729254499077797
action/steer_mean,2987,1786561950.538091,0.0415654256939888
action/steer_mean,3253,1786561984.678078,0.13767609000205994
action/steer_mean,4196,1786562104.135266,0.025215227156877518
action/steer_mean,5022,1786562206.708304,-0.05264058709144592
action/steer_mean,5764,1786562293.032107,-0.006703668739646673
action/steer_mean,5937,1786562317.445878,0.0528656505048275
action/steer_mean,6721,1786562404.455306,0.026626206934452057
action/steer_mean,7562,1786562520.951682,0.023832613602280617
action/steer_mean,8170,1786562592.684029,-0.02612370252609253
action/steer_mean,9370,1786562733.996827,-0.02114345319569111
action/steer_mean,9696,1786562780.704176,0.04675990715622902
action/steer_mean,10083,1786562826.022195,0.01452811062335968
action/steer_mean,10196,1786562838.254611,0.03135796636343002
action/steer_mean,10894,1786562928.997743,-0.01844770833849907
action/steer_mean,11547,1786563041.055742,-0.034167706966400146
action/steer_mean,12152,1786563128.568850,0.030759474262595177
action/steer_mean,13097,1786563238.521291,-0.02611338347196579
action/steer_mean,14102,1786563360.153109,0.006578769069164991
action/steer_mean,14949,1786563461.333737,0.005399141926318407
action/steer_mean,16149,1786563611.423032,-0.03479296714067459
action/steer_mean,16427,1786563641.986252,-0.030602602288126945
action/steer_mean,16637,1786563667.697779,-0.031520016491413116
action/steer_mean,17388,1786563759.671282,-0.016651369631290436
action/steer_mean,18588,1786563889.243529,-0.02290376089513302
action/steer_mean,18764,1786563921.782381,-0.054777562618255615
action/steer_mean,18853,1786563932.215001,-3.723919508047402e-05
action/steer_mean,19217,1786563986.352470,0.0024203096982091665
action/steer_mean,19544,1786564028.375553,0.005640330724418163
action/steer_mean,20000,1786564075.852039,-0.0010165201965719461
action/steer_min,132,1786561551.822211,-0.9906090497970581
action/steer_min,223,1786561565.886702,-0.9771450757980347
action/steer_min,322,1786561576.429960,-0.9662566781044006
action/steer_min,418,1786561587.056587,-0.9989080429077148
action/steer_min,499,1786561599.216653,-0.922885537147522
action/steer_min,732,1786561622.569817,-0.9798725843429565
action/steer_min,766,1786561626.173398,-0.9391469955444336
